"","G","Gene","MC","WTC","MD","WTD","Fisher.p","phi","OR1","OR2"
"4281","GO",51830,2,5,20,92,0.612,-0.065,"0.543",1.84
"4282","GO",51870,22,96,0,1,1,-0.044,"0.000",Inf
"4283","GO",51871,22,96,0,1,1,-0.044,"0.000",Inf
"4284","GO",51883,22,97,0,0,1,NA,"NaN",NA
"4285","GO",51920,22,60,0,37,0.000177,-0.32,"0.000",Inf
"4286","GO",51952,22,96,0,1,1,-0.044,"0.000",Inf
"4287","GO",51954,22,96,0,1,1,-0.044,"0.000",Inf
"4288","GO",51955,22,96,0,1,1,-0.044,"0.000",Inf
"4289","GO",51957,22,96,0,1,1,-0.044,"0.000",Inf
"4290","GO",51983,22,97,0,0,1,NA,"NaN",NA
"4291","GO",51989,22,97,0,0,1,NA,"NaN",NA
"4292","GO",51990,0,3,22,94,1,0.077,"Inf",0
"4293","GO",51998,22,97,0,0,1,NA,"NaN",NA
"4294","GO",52027,22,96,0,1,1,-0.044,"0.000",Inf
"4295","GO",52047,22,97,0,0,1,NA,"NaN",NA
"4296","GO",52126,4,31,18,66,0.3,0.117,"2.110",0.473
"4297","GO",52192,4,31,18,66,0.3,0.117,"2.110",0.473
"4298","GO",52212,22,97,0,0,1,NA,"NaN",NA
"4299","GO",52250,22,96,0,1,1,-0.044,"0.000",Inf
"4300","GO",52331,22,96,0,1,1,-0.044,"0.000",Inf
"4301","GO",52381,21,95,1,2,0.462,0.062,"2.260",0.442
"4302","GO",52547,22,91,0,6,0.591,-0.11,"0.000",Inf
"4303","GO",52548,22,91,0,6,0.591,-0.11,"0.000",Inf
"4304","GO",52590,0,4,22,93,1,0.089,"Inf",0
"4305","GO",52592,22,97,0,0,1,NA,"NaN",NA
"4306","GO",52621,1,17,21,80,0.189,0.141,"4.460",0.224
"4307","GO",52646,22,97,0,0,1,NA,"NaN",NA
"4308","GO",52652,22,94,0,3,1,-0.077,"0.000",Inf
"4309","GO",52665,22,97,0,0,1,NA,"NaN",NA
"4310","GO",52666,22,97,0,0,1,NA,"NaN",NA
"4311","GO",52689,22,97,0,0,1,NA,"NaN",NA
"4312","GO",52693,22,97,0,0,1,NA,"NaN",NA
"4313","GO",52698,0,1,22,96,1,0.044,"Inf",0
"4314","GO",52699,0,1,22,96,1,0.044,"Inf",0
"4315","GO",52701,0,1,22,96,1,0.044,"Inf",0
"4316","GO",52703,0,1,22,96,1,0.044,"Inf",0
"4317","GO",52704,0,1,22,96,1,0.044,"Inf",0
"4318","GO",52708,0,1,22,96,1,0.044,"Inf",0
"4319","GO",52737,0,3,22,94,1,0.077,"Inf",0
"4320","GO",52738,22,37,0,60,1.74e-08,-0.48,"0.000",Inf
"4321","GO",52745,22,96,0,1,1,-0.044,"0.000",Inf
"4322","GO",52803,22,97,0,0,1,NA,"NaN",NA
"4323","GO",52805,22,93,0,4,1,-0.089,"0.000",Inf
"4324","GO",52834,22,96,0,1,1,-0.044,"0.000",Inf
"4325","GO",52855,22,81,0,16,0.0405,-0.188,"0.000",Inf
"4326","GO",52856,22,81,0,16,0.0405,-0.188,"0.000",Inf
"4327","GO",52857,22,81,0,16,0.0405,-0.188,"0.000",Inf
"4328","GO",52858,22,95,0,2,1,-0.062,"0.000",Inf
"4329","GO",52868,0,1,22,96,1,0.044,"Inf",0
"4330","GO",52875,0,2,22,95,1,0.062,"Inf",0
"4331","GO",52906,22,96,0,1,1,-0.044,"0.000",Inf
"4332","GO",52907,22,97,0,0,1,NA,"NaN",NA
"4333","GO",52913,21,97,1,0,0.185,0.193,"Inf",0
"4334","GO",52914,22,96,0,1,1,-0.044,"0.000",Inf
"4335","GO",52916,22,97,0,0,1,NA,"NaN",NA
"4336","GO",55029,22,96,0,1,1,-0.044,"0.000",Inf
"4337","GO",55062,22,97,0,0,1,NA,"NaN",NA
"4338","GO",55065,22,97,0,0,1,NA,"NaN",NA
"4339","GO",55067,22,97,0,0,1,NA,"NaN",NA
"4340","GO",55069,22,97,0,0,1,NA,"NaN",NA
"4341","GO",55070,13,43,9,54,0.243,-0.115,"0.551",1.81
"4342","GO",55072,22,97,0,0,1,NA,"NaN",NA
"4343","GO",55073,22,97,0,0,1,NA,"NaN",NA
"4344","GO",55074,1,61,21,36,3.3e-07,0.453,"35.600",0.0281
"4345","GO",55076,22,97,0,0,1,NA,"NaN",NA
"4346","GO",55078,22,94,0,3,1,-0.077,"0.000",Inf
"4347","GO",55080,22,97,0,0,1,NA,"NaN",NA
"4348","GO",55081,22,97,0,0,1,NA,"NaN",NA
"4349","GO",55082,22,97,0,0,1,NA,"NaN",NA
"4350","GO",55083,22,97,0,0,1,NA,"NaN",NA
"4351","GO",55085,22,97,0,0,1,NA,"NaN",NA
"4352","GO",55086,22,97,0,0,1,NA,"NaN",NA
"4353","GO",55114,22,97,0,0,1,NA,"NaN",NA
"4354","GO",55129,22,97,0,0,1,NA,"NaN",NA
"4355","GO",55130,22,96,0,1,1,-0.044,"0.000",Inf
"4356","GO",60003,22,59,0,38,8.77e-05,-0.326,"0.000",Inf
"4357","GO",60033,0,1,22,96,1,0.044,"Inf",0
"4358","GO",60089,22,97,0,0,1,NA,"NaN",NA
"4359","GO",60090,22,97,0,0,1,NA,"NaN",NA
"4360","GO",60170,0,0,22,97,1,NA,"NaN",NA
"4361","GO",60187,22,97,0,0,1,NA,"NaN",NA
"4362","GO",60241,0,1,22,96,1,0.044,"Inf",0
"4363","GO",60249,0,1,22,96,1,0.044,"Inf",0
"4364","GO",60255,22,97,0,0,1,NA,"NaN",NA
"4365","GO",60274,22,97,0,0,1,NA,"NaN",NA
"4366","GO",60322,0,1,22,96,1,0.044,"Inf",0
"4367","GO",60341,22,97,0,0,1,NA,"NaN",NA
"4368","GO",60429,0,1,22,96,1,0.044,"Inf",0
"4369","GO",60548,0,1,22,96,1,0.044,"Inf",0
"4370","GO",60589,22,97,0,0,1,NA,"NaN",NA
"4371","GO",60590,22,97,0,0,1,NA,"NaN",NA
"4372","GO",60627,0,1,22,96,1,0.044,"Inf",0
"4373","GO",60698,22,97,0,0,1,NA,"NaN",NA
"4374","GO",60699,22,97,0,0,1,NA,"NaN",NA
"4375","GO",60700,22,97,0,0,1,NA,"NaN",NA
"4376","GO",60701,22,97,0,0,1,NA,"NaN",NA
"4377","GO",60702,22,97,0,0,1,NA,"NaN",NA
"4378","GO",61013,22,97,0,0,1,NA,"NaN",NA
"4379","GO",61024,22,97,0,0,1,NA,"NaN",NA
"4380","GO",61025,0,1,22,96,1,0.044,"Inf",0
"4381","GO",61077,22,97,0,0,1,NA,"NaN",NA
"4382","GO",61134,22,91,0,6,0.591,-0.11,"0.000",Inf
"4383","GO",61135,22,91,0,6,0.591,-0.11,"0.000",Inf
"4384","GO",61458,0,1,22,96,1,0.044,"Inf",0
"4385","GO",61463,0,6,22,91,0.591,0.11,"Inf",0
"4386","GO",61475,22,97,0,0,1,NA,"NaN",NA
"4387","GO",61501,1,0,21,97,0.185,-0.193,"0.000",Inf
"4388","GO",61503,22,97,0,0,1,NA,"NaN",NA
"4389","GO",61504,22,97,0,0,1,NA,"NaN",NA
"4390","GO",61505,22,97,0,0,1,NA,"NaN",NA
"4391","GO",61522,22,96,0,1,1,-0.044,"0.000",Inf
"4392","GO",61542,22,97,0,0,1,NA,"NaN",NA
"4393","GO",61593,1,3,21,94,0.564,-0.031,"0.670",1.49
"4394","GO",61598,22,96,0,1,1,-0.044,"0.000",Inf
"4395","GO",61602,0,7,22,90,0.346,0.119,"Inf",0
"4396","GO",61603,22,96,0,1,1,-0.044,"0.000",Inf
"4397","GO",61605,22,97,0,0,1,NA,"NaN",NA
"4398","GO",61640,22,97,0,0,1,NA,"NaN",NA
"4399","GO",61687,22,59,0,38,8.77e-05,-0.326,"0.000",Inf
"4400","GO",61695,22,97,0,0,1,NA,"NaN",NA
"4401","GO",61710,22,97,0,0,1,NA,"NaN",NA
"4402","GO",61720,1,3,21,94,0.564,-0.031,"0.670",1.49
"4403","GO",61727,22,97,0,0,1,NA,"NaN",NA
"4404","GO",61731,22,97,0,0,1,NA,"NaN",NA
"4405","GO",61732,1,0,21,97,0.185,-0.193,"0.000",Inf
"4406","GO",61733,22,95,0,2,1,-0.062,"0.000",Inf
"4407","GO",61783,22,97,0,0,1,NA,"NaN",NA
"4408","GO",61798,21,93,1,4,1,0.008,"1.110",0.903
"4409","GO",61799,22,97,0,0,1,NA,"NaN",NA
"4410","GO",61984,22,96,0,1,1,-0.044,"0.000",Inf
"4411","GO",61985,22,96,0,1,1,-0.044,"0.000",Inf
"4412","GO",62012,22,97,0,0,1,NA,"NaN",NA
"4413","GO",62013,22,97,0,0,1,NA,"NaN",NA
"4414","GO",62014,0,24,22,73,0.0065,0.239,"Inf",0
"4415","GO",65002,22,97,0,0,1,NA,"NaN",NA
"4416","GO",65003,22,97,0,0,1,NA,"NaN",NA
"4417","GO",65007,22,97,0,0,1,NA,"NaN",NA
"4418","GO",65008,22,97,0,0,1,NA,"NaN",NA
"4419","GO",65009,22,97,0,0,1,NA,"NaN",NA
"4420","GO",70003,21,96,1,1,0.337,0.106,"4.570",0.219
"4421","GO",70004,22,96,0,1,1,-0.044,"0.000",Inf
"4422","GO",70006,22,97,0,0,1,NA,"NaN",NA
"4423","GO",70008,22,97,0,0,1,NA,"NaN",NA
"4424","GO",70011,22,97,0,0,1,NA,"NaN",NA
"4425","GO",70012,22,64,0,33,0.000426,-0.295,"0.000",Inf
"4426","GO",70013,22,97,0,0,1,NA,"NaN",NA
"4427","GO",70026,20,55,2,42,0.00274,-0.275,"0.131",7.64
"4428","GO",70035,22,97,0,0,1,NA,"NaN",NA
"4429","GO",70037,22,97,0,0,1,NA,"NaN",NA
"4430","GO",70038,22,97,0,0,1,NA,"NaN",NA
"4431","GO",70039,22,97,0,0,1,NA,"NaN",NA
"4432","GO",70040,22,96,0,1,1,-0.044,"0.000",Inf
"4433","GO",70041,22,97,0,0,1,NA,"NaN",NA
"4434","GO",70042,22,96,0,1,1,-0.044,"0.000",Inf
"4435","GO",70043,22,97,0,0,1,NA,"NaN",NA
"4436","GO",70050,0,1,22,96,1,0.044,"Inf",0
"4437","GO",70051,0,9,22,88,0.207,0.136,"Inf",0
"4438","GO",70063,22,97,0,0,1,NA,"NaN",NA
"4439","GO",70069,22,97,0,0,1,NA,"NaN",NA
"4440","GO",70084,21,97,1,0,0.185,0.193,"Inf",0
"4441","GO",70085,22,97,0,0,1,NA,"NaN",NA
"4442","GO",70178,0,2,22,95,1,0.062,"Inf",0
"4443","GO",70180,22,97,0,0,1,NA,"NaN",NA
"4444","GO",70181,22,97,0,0,1,NA,"NaN",NA
"4445","GO",70189,0,17,22,80,0.0396,0.194,"Inf",0
"4446","GO",70201,22,97,0,0,1,NA,"NaN",NA
"4447","GO",70204,22,94,0,3,1,-0.077,"0.000",Inf
"4448","GO",70205,22,95,0,2,1,-0.062,"0.000",Inf
"4449","GO",70206,22,97,0,0,1,NA,"NaN",NA
"4450","GO",70207,22,97,0,0,1,NA,"NaN",NA
"4451","GO",70279,22,97,0,0,1,NA,"NaN",NA
"4452","GO",70283,22,97,0,0,1,NA,"NaN",NA
"4453","GO",70301,22,97,0,0,1,NA,"NaN",NA
"4454","GO",70329,22,92,0,5,0.583,-0.1,"0.000",Inf
"4455","GO",70401,22,97,0,0,1,NA,"NaN",NA
"4456","GO",70402,22,97,0,0,1,NA,"NaN",NA
"4457","GO",70403,22,97,0,0,1,NA,"NaN",NA
"4458","GO",70404,22,93,0,4,1,-0.089,"0.000",Inf
"4459","GO",70417,22,97,0,0,1,NA,"NaN",NA
"4460","GO",70453,22,96,0,1,1,-0.044,"0.000",Inf
"4461","GO",70469,22,97,0,0,1,NA,"NaN",NA
"4462","GO",70470,22,97,0,0,1,NA,"NaN",NA
"4463","GO",70475,22,97,0,0,1,NA,"NaN",NA
"4464","GO",70476,22,97,0,0,1,NA,"NaN",NA
"4465","GO",70482,0,10,22,87,0.205,0.144,"Inf",0
"4466","GO",70525,22,97,0,0,1,NA,"NaN",NA
"4467","GO",70547,22,96,0,1,1,-0.044,"0.000",Inf
"4468","GO",70548,22,97,0,0,1,NA,"NaN",NA
"4469","GO",70566,22,97,0,0,1,NA,"NaN",NA
"4470","GO",70567,22,97,0,0,1,NA,"NaN",NA
"4471","GO",70568,22,97,0,0,1,NA,"NaN",NA
"4472","GO",70569,22,97,0,0,1,NA,"NaN",NA
"4473","GO",70573,22,97,0,0,1,NA,"NaN",NA
"4474","GO",70574,22,97,0,0,1,NA,"NaN",NA
"4475","GO",70581,22,97,0,0,1,NA,"NaN",NA
"4476","GO",70588,0,61,22,36,1.09e-08,0.488,"Inf",0
"4477","GO",70589,22,97,0,0,1,NA,"NaN",NA
"4478","GO",70592,0,2,22,95,1,0.062,"Inf",0
"4479","GO",70613,0,43,22,54,1.57e-05,0.358,"Inf",0
"4480","GO",70628,1,0,21,97,0.185,-0.193,"0.000",Inf
"4481","GO",70647,0,3,22,94,1,0.077,"Inf",0
"4482","GO",70677,22,97,0,0,1,NA,"NaN",NA
"4483","GO",70689,22,96,0,1,1,-0.044,"0.000",Inf
"4484","GO",70717,22,97,0,0,1,NA,"NaN",NA
"4485","GO",70727,22,97,0,0,1,NA,"NaN",NA
"4486","GO",70733,3,11,19,86,0.722,-0.028,"0.810",1.23
"4487","GO",70739,22,69,0,28,0.00181,-0.264,"0.000",Inf
"4488","GO",70778,22,61,0,36,0.000185,-0.314,"0.000",Inf
"4489","GO",70813,20,62,2,35,0.0196,-0.226,"0.177",5.65
"4490","GO",70814,20,62,2,35,0.0196,-0.226,"0.177",5.65
"4491","GO",70818,22,97,0,0,1,NA,"NaN",NA
"4492","GO",70819,22,97,0,0,1,NA,"NaN",NA
"4493","GO",70838,22,97,0,0,1,NA,"NaN",NA
"4494","GO",70848,0,1,22,96,1,0.044,"Inf",0
"4495","GO",70873,22,97,0,0,1,NA,"NaN",NA
"4496","GO",70874,22,94,0,3,1,-0.077,"0.000",Inf
"4497","GO",70875,22,95,0,2,1,-0.062,"0.000",Inf
"4498","GO",70881,22,96,0,1,1,-0.044,"0.000",Inf
"4499","GO",70887,22,97,0,0,1,NA,"NaN",NA
"4500","GO",70894,21,97,1,0,0.185,0.193,"Inf",0
"4501","GO",70905,22,97,0,0,1,NA,"NaN",NA
"4502","GO",70925,22,97,0,0,1,NA,"NaN",NA
"4503","GO",70930,22,96,0,1,1,-0.044,"0.000",Inf
"4504","GO",70968,0,30,22,67,0.000951,0.276,"Inf",0
"4505","GO",70972,22,97,0,0,1,NA,"NaN",NA
"4506","GO",70988,19,19,3,78,6.06e-09,-0.556,"0.0385",26
"4507","GO",70992,22,97,0,0,1,NA,"NaN",NA
"4508","GO",71071,22,97,0,0,1,NA,"NaN",NA
"4509","GO",71072,22,97,0,0,1,NA,"NaN",NA
"4510","GO",71103,22,97,0,0,1,NA,"NaN",NA
"4511","GO",71111,0,9,22,88,0.207,0.136,"Inf",0
"4512","GO",71139,22,97,0,0,1,NA,"NaN",NA
"4513","GO",71172,22,84,0,13,0.123,-0.167,"0.000",Inf
"4514","GO",71214,22,97,0,0,1,NA,"NaN",NA
"4515","GO",71215,0,1,22,96,1,0.044,"Inf",0
"4516","GO",71216,0,1,22,96,1,0.044,"Inf",0
"4517","GO",71218,22,95,0,2,1,-0.062,"0.000",Inf
"4518","GO",71219,0,1,22,96,1,0.044,"Inf",0
"4519","GO",71229,22,97,0,0,1,NA,"NaN",NA
"4520","GO",71230,22,91,0,6,0.591,-0.11,"0.000",Inf
"4521","GO",71236,22,97,0,0,1,NA,"NaN",NA
"4522","GO",71237,22,97,0,0,1,NA,"NaN",NA
"4523","GO",71241,22,97,0,0,1,NA,"NaN",NA
"4524","GO",71243,22,97,0,0,1,NA,"NaN",NA
"4525","GO",71248,22,97,0,0,1,NA,"NaN",NA
"4526","GO",71249,22,95,0,2,1,-0.062,"0.000",Inf
"4527","GO",71250,22,95,0,2,1,-0.062,"0.000",Inf
"4528","GO",71265,22,97,0,0,1,NA,"NaN",NA
"4529","GO",71267,22,97,0,0,1,NA,"NaN",NA
"4530","GO",71276,0,1,22,96,1,0.044,"Inf",0
"4531","GO",71280,22,65,0,32,0.000847,-0.289,"0.000",Inf
"4532","GO",71281,22,77,0,20,0.0228,-0.214,"0.000",Inf
"4533","GO",71288,22,97,0,0,1,NA,"NaN",NA
"4534","GO",71292,22,65,0,32,0.000847,-0.289,"0.000",Inf
"4535","GO",71310,22,97,0,0,1,NA,"NaN",NA
"4536","GO",71363,0,1,22,96,1,0.044,"Inf",0
"4537","GO",71396,0,1,22,96,1,0.044,"Inf",0
"4538","GO",71417,22,97,0,0,1,NA,"NaN",NA
"4539","GO",71421,0,3,22,94,1,0.077,"Inf",0
"4540","GO",71422,22,96,0,1,1,-0.044,"0.000",Inf
"4541","GO",71424,22,97,0,0,1,NA,"NaN",NA
"4542","GO",71450,22,96,0,1,1,-0.044,"0.000",Inf
"4543","GO",71451,22,96,0,1,1,-0.044,"0.000",Inf
"4544","GO",71466,0,7,22,90,0.346,0.119,"Inf",0
"4545","GO",71467,22,97,0,0,1,NA,"NaN",NA
"4546","GO",71468,0,1,22,96,1,0.044,"Inf",0
"4547","GO",71470,22,96,0,1,1,-0.044,"0.000",Inf
"4548","GO",71472,22,96,0,1,1,-0.044,"0.000",Inf
"4549","GO",71474,22,96,0,1,1,-0.044,"0.000",Inf
"4550","GO",71475,22,96,0,1,1,-0.044,"0.000",Inf
"4551","GO",71478,22,97,0,0,1,NA,"NaN",NA
"4552","GO",71482,22,97,0,0,1,NA,"NaN",NA
"4553","GO",71495,22,97,0,0,1,NA,"NaN",NA
"4554","GO",71496,22,97,0,0,1,NA,"NaN",NA
"4555","GO",71500,8,50,14,47,0.241,0.118,"1.860",0.537
"4556","GO",71502,22,97,0,0,1,NA,"NaN",NA
"4557","GO",71518,0,9,22,88,0.207,0.136,"Inf",0
"4558","GO",71522,0,1,22,96,1,0.044,"Inf",0
"4559","GO",71545,22,96,0,1,1,-0.044,"0.000",Inf
"4560","GO",71554,22,97,0,0,1,NA,"NaN",NA
"4561","GO",71555,22,97,0,0,1,NA,"NaN",NA
"4562","GO",71575,22,97,0,0,1,NA,"NaN",NA
"4563","GO",71577,22,97,0,0,1,NA,"NaN",NA
"4564","GO",71616,22,97,0,0,1,NA,"NaN",NA
"4565","GO",71617,22,97,0,0,1,NA,"NaN",NA
"4566","GO",71667,0,1,22,96,1,0.044,"Inf",0
"4567","GO",71702,22,97,0,0,1,NA,"NaN",NA
"4568","GO",71704,22,97,0,0,1,NA,"NaN",NA
"4569","GO",71705,22,97,0,0,1,NA,"NaN",NA
"4570","GO",71709,22,97,0,0,1,NA,"NaN",NA
"4571","GO",71723,22,96,0,1,1,-0.044,"0.000",Inf
"4572","GO",71731,22,97,0,0,1,NA,"NaN",NA
"4573","GO",71732,1,35,21,62,0.00366,0.267,"11.900",0.0844
"4574","GO",71766,1,0,21,97,0.185,-0.193,"0.000",Inf
"4575","GO",71770,1,0,21,97,0.185,-0.193,"0.000",Inf
"4576","GO",71772,0,1,22,96,1,0.044,"Inf",0
"4577","GO",71773,0,1,22,96,1,0.044,"Inf",0
"4578","GO",71804,22,97,0,0,1,NA,"NaN",NA
"4579","GO",71805,22,97,0,0,1,NA,"NaN",NA
"4580","GO",71806,22,97,0,0,1,NA,"NaN",NA
"4581","GO",71807,2,3,20,94,0.23,-0.116,"0.319",3.13
"4582","GO",71826,22,97,0,0,1,NA,"NaN",NA
"4583","GO",71840,22,97,0,0,1,NA,"NaN",NA
"4584","GO",71852,0,2,22,95,1,0.062,"Inf",0
"4585","GO",71890,22,95,0,2,1,-0.062,"0.000",Inf
"4586","GO",71897,22,97,0,0,1,NA,"NaN",NA
"4587","GO",71915,0,1,22,96,1,0.044,"Inf",0
"4588","GO",71916,22,97,0,0,1,NA,"NaN",NA
"4589","GO",71932,22,97,0,0,1,NA,"NaN",NA
"4590","GO",71941,22,97,0,0,1,NA,"NaN",NA
"4591","GO",71944,22,97,0,0,1,NA,"NaN",NA
"4592","GO",71949,22,97,0,0,1,NA,"NaN",NA
"4593","GO",71951,21,96,1,1,0.337,0.106,"4.570",0.219
"4594","GO",71963,22,96,0,1,1,-0.044,"0.000",Inf
"4595","GO",71966,0,2,22,95,1,0.062,"Inf",0
"4596","GO",71972,22,97,0,0,1,NA,"NaN",NA
"4597","GO",71973,22,97,0,0,1,NA,"NaN",NA
"4598","GO",71975,22,96,0,1,1,-0.044,"0.000",Inf
"4599","GO",71977,22,96,0,1,1,-0.044,"0.000",Inf
"4600","GO",71978,22,79,0,18,0.0234,-0.201,"0.000",Inf
"4601","GO",72321,22,97,0,0,1,NA,"NaN",NA
"4602","GO",72322,22,97,0,0,1,NA,"NaN",NA
"4603","GO",72323,22,97,0,0,1,NA,"NaN",NA
"4604","GO",72329,22,97,0,0,1,NA,"NaN",NA
"4605","GO",72330,22,97,0,0,1,NA,"NaN",NA
"4606","GO",72331,0,1,22,96,1,0.044,"Inf",0
"4607","GO",72332,0,1,22,96,1,0.044,"Inf",0
"4608","GO",72337,22,97,0,0,1,NA,"NaN",NA
"4609","GO",72341,22,97,0,0,1,NA,"NaN",NA
"4610","GO",72344,22,96,0,1,1,-0.044,"0.000",Inf
"4611","GO",72348,22,97,0,0,1,NA,"NaN",NA
"4612","GO",72349,21,55,1,42,0.000386,-0.313,"0.0624",16
"4613","GO",72350,22,97,0,0,1,NA,"NaN",NA
"4614","GO",72351,0,5,22,92,0.583,0.1,"Inf",0
"4615","GO",72488,22,97,0,0,1,NA,"NaN",NA
"4616","GO",72490,22,45,0,52,5.52e-07,-0.42,"0.000",Inf
"4617","GO",72491,22,45,0,52,5.52e-07,-0.42,"0.000",Inf
"4618","GO",72501,22,97,0,0,1,NA,"NaN",NA
"4619","GO",72502,22,97,0,0,1,NA,"NaN",NA
"4620","GO",72503,22,97,0,0,1,NA,"NaN",NA
"4621","GO",72505,22,97,0,0,1,NA,"NaN",NA
"4622","GO",72506,22,97,0,0,1,NA,"NaN",NA
"4623","GO",72507,22,97,0,0,1,NA,"NaN",NA
"4624","GO",72509,22,97,0,0,1,NA,"NaN",NA
"4625","GO",72511,22,97,0,0,1,NA,"NaN",NA
"4626","GO",72521,22,97,0,0,1,NA,"NaN",NA
"4627","GO",72522,22,97,0,0,1,NA,"NaN",NA
"4628","GO",72523,22,97,0,0,1,NA,"NaN",NA
"4629","GO",72524,22,97,0,0,1,NA,"NaN",NA
"4630","GO",72525,22,97,0,0,1,NA,"NaN",NA
"4631","GO",72526,22,96,0,1,1,-0.044,"0.000",Inf
"4632","GO",72527,22,97,0,0,1,NA,"NaN",NA
"4633","GO",72528,22,97,0,0,1,NA,"NaN",NA
"4634","GO",72529,22,97,0,0,1,NA,"NaN",NA
"4635","GO",72530,0,13,22,84,0.123,0.167,"Inf",0
"4636","GO",72531,22,96,0,1,1,-0.044,"0.000",Inf
"4637","GO",72580,0,1,22,96,1,0.044,"Inf",0
"4638","GO",72581,0,1,22,96,1,0.044,"Inf",0
"4639","GO",72586,22,96,0,1,1,-0.044,"0.000",Inf
"4640","GO",72593,22,97,0,0,1,NA,"NaN",NA
"4641","GO",72594,22,97,0,0,1,NA,"NaN",NA
"4642","GO",72595,0,1,22,96,1,0.044,"Inf",0
"4643","GO",72599,22,97,0,0,1,NA,"NaN",NA
"4644","GO",72657,22,97,0,0,1,NA,"NaN",NA
"4645","GO",72714,0,3,22,94,1,0.077,"Inf",0
"4646","GO",72747,0,4,22,93,1,0.089,"Inf",0
"4647","GO",72756,0,4,22,93,1,0.089,"Inf",0
"4648","GO",75713,10,17,12,80,0.00937,-0.259,"0.255",3.92
"4649","GO",80033,22,95,0,2,1,-0.062,"0.000",Inf
"4650","GO",80090,22,97,0,0,1,NA,"NaN",NA
"4651","GO",80134,22,97,0,0,1,NA,"NaN",NA
"4652","GO",80135,22,97,0,0,1,NA,"NaN",NA
"4653","GO",80146,22,97,0,0,1,NA,"NaN",NA
"4654","GO",85027,2,5,20,92,0.612,-0.065,"0.543",1.84
"4655","GO",89705,22,96,0,1,1,-0.044,"0.000",Inf
"4656","GO",89715,21,97,1,0,0.185,0.193,"Inf",0
"4657","GO",89718,0,2,22,95,1,0.062,"Inf",0
"4658","GO",90066,22,97,0,0,1,NA,"NaN",NA
"4659","GO",90069,22,97,0,0,1,NA,"NaN",NA
"4660","GO",90070,22,97,0,0,1,NA,"NaN",NA
"4661","GO",90071,22,97,0,0,1,NA,"NaN",NA
"4662","GO",90079,22,97,0,0,1,NA,"NaN",NA
"4663","GO",90087,22,97,0,0,1,NA,"NaN",NA
"4664","GO",90093,0,1,22,96,1,0.044,"Inf",0
"4665","GO",90116,0,10,22,87,0.205,0.144,"Inf",0
"4666","GO",90143,22,96,0,1,1,-0.044,"0.000",Inf
"4667","GO",90150,22,97,0,0,1,NA,"NaN",NA
"4668","GO",90160,0,1,22,96,1,0.044,"Inf",0
"4669","GO",90174,0,1,22,96,1,0.044,"Inf",0
"4670","GO",90304,22,97,0,0,1,NA,"NaN",NA
"4671","GO",90305,22,97,0,0,1,NA,"NaN",NA
"4672","GO",90313,22,97,0,0,1,NA,"NaN",NA
"4673","GO",90329,22,97,0,0,1,NA,"NaN",NA
"4674","GO",90352,3,8,19,89,0.424,-0.072,"0.569",1.76
"4675","GO",90357,22,97,0,0,1,NA,"NaN",NA
"4676","GO",90407,22,97,0,0,1,NA,"NaN",NA
"4677","GO",90482,0,19,22,78,0.0222,0.208,"Inf",0
"4678","GO",90483,8,40,14,57,0.811,0.039,"1.230",0.814
"4679","GO",90499,22,97,0,0,1,NA,"NaN",NA
"4680","GO",90501,22,97,0,0,1,NA,"NaN",NA
"4681","GO",90502,22,97,0,0,1,NA,"NaN",NA
"4682","GO",90503,22,97,0,0,1,NA,"NaN",NA
"4683","GO",90529,22,97,0,0,1,NA,"NaN",NA
"4684","GO",90533,0,12,22,85,0.12,0.159,"Inf",0
"4685","GO",90540,0,1,22,96,1,0.044,"Inf",0
"4686","GO",90563,22,97,0,0,1,NA,"NaN",NA
"4687","GO",90589,0,1,22,96,1,0.044,"Inf",0
"4688","GO",90599,0,27,22,70,0.00343,0.258,"Inf",0
"4689","GO",90605,22,97,0,0,1,NA,"NaN",NA
"4690","GO",90609,22,96,0,1,1,-0.044,"0.000",Inf
"4691","GO",90662,22,97,0,0,1,NA,"NaN",NA
"4692","GO",97035,22,97,0,0,1,NA,"NaN",NA
"4693","GO",97056,14,34,8,63,0.017,-0.226,"0.308",3.24
"4694","GO",97159,22,97,0,0,1,NA,"NaN",NA
"4695","GO",97163,22,97,0,0,1,NA,"NaN",NA
"4696","GO",97164,22,97,0,0,1,NA,"NaN",NA
"4697","GO",97172,22,97,0,0,1,NA,"NaN",NA
"4698","GO",97190,0,1,22,96,1,0.044,"Inf",0
"4699","GO",97193,0,1,22,96,1,0.044,"Inf",0
"4700","GO",97216,22,97,0,0,1,NA,"NaN",NA
"4701","GO",97237,22,97,0,0,1,NA,"NaN",NA
"4702","GO",97264,22,95,0,2,1,-0.062,"0.000",Inf
"4703","GO",97292,0,5,22,92,0.583,0.1,"Inf",0
"4704","GO",97293,0,5,22,92,0.583,0.1,"Inf",0
"4705","GO",97305,0,1,22,96,1,0.044,"Inf",0
"4706","GO",97306,0,1,22,96,1,0.044,"Inf",0
"4707","GO",97347,22,96,0,1,1,-0.044,"0.000",Inf
"4708","GO",97366,22,97,0,0,1,NA,"NaN",NA
"4709","GO",97367,22,97,0,0,1,NA,"NaN",NA
"4710","GO",97428,22,97,0,0,1,NA,"NaN",NA
"4711","GO",97435,0,3,22,94,1,0.077,"Inf",0
"4712","GO",97458,0,1,22,96,1,0.044,"Inf",0
