GO_term term CLIN1_Pr NOCLIN_Pr CLIN1_Abs NOCLIN_Abs
GO 1903793 23 96 0 1
GO 1903795 23 97 0 0
GO 1903796 23 97 0 0
GO 1903825 23 97 0 0
GO 1903826 0 14 23 83
GO 1903827 23 97 0 0
GO 1903830 23 96 0 1
GO 1903874 23 97 0 0
GO 1903959 23 97 0 0
GO 1903960 23 97 0 0
GO 1903961 23 96 0 1
GO 1904047 23 96 0 1
GO 1904062 23 96 0 1
GO 1904064 23 96 0 1
GO 1904082 23 94 0 3
GO 1904680 23 97 0 0
GO 1904688 23 97 0 0
GO 1904690 23 97 0 0
GO 1904823 0 13 23 84
GO 1904892 0 1 23 96
GO 1904893 0 1 23 96
GO 1904949 23 97 0 0
GO 1905039 23 97 0 0
GO 1905347 23 97 0 0
GO 1905348 23 97 0 0
GO 1905368 23 97 0 0
GO 1905369 23 97 0 0
GO 1905475 23 97 0 0
GO 1905939 0 1 23 96
GO 1905940 0 1 23 96
GO 1905957 0 1 23 96
GO 1905958 0 1 23 96
GO 1990002 1 22 22 75
GO 1990063 23 97 0 0
GO 1990077 23 96 0 1
GO 1990097 23 96 0 1
GO 1990099 23 96 0 1
GO 1990104 0 1 23 96
GO 1990145 23 94 0 3
GO 1990169 23 61 0 36
GO 1990170 0 1 23 96
GO 1990178 0 1 23 96
GO 1990195 23 97 0 0
GO 1990196 23 97 0 0
GO 1990204 23 97 0 0
GO 1990220 23 97 0 0
GO 1990228 23 97 0 0
GO 1990230 23 97 0 0
GO 1990234 23 97 0 0
GO 1990238 23 97 0 0
GO 1990275 23 97 0 0
GO 1990281 23 97 0 0
GO 1990351 23 97 0 0
GO 1990359 21 2 2 95
GO 1990391 23 97 0 0
GO 1990397 23 95 0 2
GO 1990451 0 1 23 96
GO 1990481 23 97 0 0
GO 1990497 23 95 0 2
GO 1990507 23 97 0 0
GO 1990542 1 1 22 96
GO 1990748 23 97 0 0
GO 1990778 23 96 0 1
GO 1990817 22 97 1 0
GO 1990822 0 14 23 83
GO 1990827 1 19 22 78
GO 1990837 23 97 0 0
GO 1990856 23 97 0 0
GO 1990904 23 97 0 0
GO 1990928 23 97 0 0
GO 2000026 0 1 23 96
GO 2000104 23 97 0 0
GO 2000105 23 97 0 0
GO 2000112 23 97 0 0
GO 2000113 23 97 0 0
GO 2000142 23 97 0 0
GO 2000143 23 97 0 0
GO 2000144 23 97 0 0
GO 2000145 21 50 2 47
GO 2000146 1 20 22 77
GO 2000185 23 97 0 0
GO 2000186 23 97 0 0
GO 2000194 0 1 23 96
GO 2000195 0 1 23 96
GO 2000241 0 1 23 96
GO 2000242 0 1 23 96
GO 2000282 23 97 0 0
GO 2000354 0 1 23 96
GO 2000355 0 1 23 96
GO 2000371 23 96 0 1
GO 2000372 23 96 0 1
GO 2000535 0 0 23 97
GO 2000765 23 97 0 0
GO 2000766 23 97 0 0
GO 2000767 23 97 0 0
GO 2001020 23 97 0 0
GO 2001023 0 10 23 87
GO 2001057 23 94 0 3
GO 2001065 0 1 23 96
GO 2001124 0 1 23 96
GO 2001125 0 1 23 96
GO 2001141 23 97 0 0
GO 2001251 23 96 0 1
